10 1.54167 1.09349 2.19502 0.803521 3.00058
15 1.37403 0.973727 1.95497 0.716655 2.68589
20 1.73642 1.24231 2.44639 0.924547 3.27966
25 1.58423 1.13235 2.23321 0.836225 3.02878
30 1.48142 1.05575 2.08872 0.782916 2.84812
35 1.60009 1.14132 2.26296 0.844351 3.07183
40 1.61773 1.15995 2.27187 0.861896 3.07268
