400  84.7677086193
500  46.4652011347
600  25.0453449326
700  14.1331102662
750  10.793298263
800   8.32452437635
900   5.08097353263
1000  3.19300377198
1250  1.1010956031
1500  0.419072158058
1700  0.203414228319
2000  0.0731919118982
2500  0.0152113491278
3000  0.00375996725085
