10 0.139246 0.100046 0.194502 0.0743636 0.261875
15 0.153557 0.110333 0.214357 0.0820278 0.288492
20 0.167396 0.120274 0.233706 0.0893774 0.31452
25 0.176757 0.127171 0.246818 0.0945946 0.332156
30 0.183662 0.132078 0.256346 0.0982624 0.344881
35 0.198963 0.143044 0.277747 0.10637 0.373814
40 0.201297 0.144638 0.280965 0.107585 0.378089
