10 0.0526471 0.035519 0.0913639 0.0261953 0.135678
15 0.063607 0.0418069 0.102618 0.0292692 0.166516
20 0.0987461 0.0543534 0.150442 0.0379464 0.231821
25 0.100653 0.0635528 0.160507 0.0446065 0.264556
30 0.171782 0.085098 0.227504 0.0589533 0.401209
35 0.149471 0.0938696 0.255211 0.0649903 0.433329
40 0.173367 0.11364 0.330067 0.0746711 0.475834
