10 0.02209 0.0151978 0.0326465 0.0109668 0.0467999
15 0.0310935 0.0215237 0.0455744 0.0155983 0.0647638
20 0.0387477 0.0269953 0.0563596 0.019641 0.0793872
25 0.0453118 0.0316463 0.0656581 0.0230558 0.092083
30 0.056124 0.0395132 0.0805531 0.0289423 0.111898
35 0.0683518 0.0482316 0.097747 0.0354339 0.135211
40 0.0681381 0.0480747 0.0974723 0.0353145 0.134858
