10 0.0295631 0.0210132 0.0419048 0.0155209 0.0574321
15 0.0346321 0.0246282 0.0490777 0.0181853 0.0672371
20 0.0422697 0.03008 0.0598 0.0222374 0.0817736
25 0.0484475 0.0344906 0.0685098 0.0255066 0.0936745
30 0.056414 0.0401934 0.0796853 0.0297313 0.108753
35 0.062055 0.0442459 0.0876199 0.0327136 0.119569
40 0.0687911 0.0490671 0.0971067 0.0363125 0.132418
