10 0.0221068 0.0152107 0.0326701 0.010978 0.0468366
15 0.0311245 0.021545 0.0456223 0.015615 0.0648396
20 0.0387719 0.0270105 0.0563978 0.0196523 0.0794553
25 0.0453551 0.0316738 0.0657295 0.0230751 0.092204
30 0.0562637 0.0396115 0.0807609 0.0290185 0.112206
35 0.0686002 0.0484057 0.0981075 0.0355713 0.13574
40 0.0683626 0.0482273 0.0978007 0.0354334 0.135351
