10 0.0555291 0.0360262 0.0908446 0.0252096 0.151487
15 0.0682498 0.0441465 0.11226 0.0308238 0.18852
20 0.0903793 0.0577278 0.152394 0.0399915 0.267915
25 0.104032 0.0667954 0.17353 0.0464958 0.297842
30 0.146092 0.0906883 0.259395 0.0620975 0.500255
35 0.161798 0.100664 0.283738 0.0690412 0.521422
40 0.17863 0.112566 0.308767 0.0776863 0.568771
